ID,TÍTULO,PROPRIETÁRIO,ESTADO,SUPORTE,DATA DE INSCRIÇÃO,ÂMBITO,CONTEÚDO,PERIODICIDADE,SITUAÇÃO PP,DATA DA SITUAÇÃO,WEBSITE,DISTRITO SEDE REDAÇÃO,CONCELHO SEDE REDAÇÃO,LOCALIDADE SEDE REDAÇÃO
123632,www.educador.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-07-06,,,Semanal,Registo Cancelado,2000-12-05,www.educador.pt,Lisboa,Sintra,
123633,www.formador.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-07-06,,,Semanal,Registo Cancelado,2000-12-05,www.formador.pt,Lisboa,Sintra,
123634,www.estudante.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-07-06,,,Semanal,Registo Cancelado,2000-12-05,www.estudante.pt,Lisboa,Sintra,
123635,www.formação.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-07-07,,,Semanal,Registo Cancelado,2000-12-05,www.formação.pt,Lisboa,Sintra,
123636,www.neteducação.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-07-07,,,Semanal,Registo Cancelado,2000-12-05,,Lisboa,Sintra,
123637,www.explicações.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-07-07,,,Semanal,Registo Cancelado,2000-12-05,www.explicações.pt,Lisboa,Sintra,
123638,"www.netformação,pt","Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-07-07,,,Semanal,Registo Cancelado,2000-12-05,"www.netformação,pt",Lisboa,Sintra,
123639,www.aluno.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-07-07,,,Semanal,Registo Cancelado,2000-12-05,www.aluno.pt,Lisboa,Sintra,
123640,www.educação.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-07-07,,,Semanal,Registo Cancelado,2000-12-18,www.educação.pt,Lisboa,Sintra,
123641,www.explicador.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-07-07,,,Semanal,Registo Cancelado,2000-12-05,www.explicador.pt,Lisboa,Sintra,
123642,Nordestefeira,Gabriel Gonçalves Gama,Inativo,,2000-07-07,,,Mensal,Registo Cancelado,2006-08-03,,Aveiro,Santa Maria da Feira,
123643,Forum Famalicense,"Ediprestígio - Cooperativa de Comunicação e Publicidade, C.R.L.",Inativo,,2000-07-10,,,Quinzenal,Registo Cancelado,2005-11-09,,Braga,Vila Nova de Famalicão,
123644,Folha da Figueira,"PI - Produção de Ideias, Ldª",Inativo,,2000-07-10,,,Mensal,Registo Cancelado,2006-05-19,,Coimbra,Figueira da Foz,
,altodouro.pt,Universidade de Trás-os-Montes e Alto Douro,Inativo,Online,2000-07-12,Nacional,,Semanal,Anotação Cancelada Oficiosamente,2009-12-29,www.utad.pt,Vila Real,Vila Real,Centro de Informática
123645,Total Game Boy,"RGB - Editora, Ldª",Inativo,,2000-07-18,,,Mensal,Registo Cancelado,2001-02-13,,Lisboa,Sintra,
123646,Evolui,"Cação e Melo - Consultores de Gestão, Lda",Inativo,Online,2000-07-18,,,Diária,Registo Cancelado Oficiosamente,2007-04-24,www.evolui.com,Coimbra,Coimbra,
123647,Alergias,"Al-Rei Multiserviços, Ldª",Inativo,,2000-07-18,,,Semestral,Registo Cancelado,2001-03-01,,Coimbra,Coimbra,
123648,Revista Ciência,Associação de Estudantes da Faculdade de Ciências de Lisboa,Inativo,,2000-07-18,,,Semestral,Registo Cancelado,2006-03-10,,Lisboa,Lisboa,Campo Grande
123649,Eupsi,"Consultalen - Serviços de Psicologia, Ldª",Inativo,,2000-07-18,,,Mensal,Registo Cancelado,2005-12-12,www.eupsi.pt,Évora,Évora,Bº do Bacelo
123650,Certa,"Medipress - Sociedade Jornalística e Editorial, Lda",Inativo,Papel,2000-07-18,Nacional,,Quinzenal,Registo Cancelado,2011-11-08,,Lisboa,Oeiras,Paço d' Arcos
123651,Senior,Senior - Associação para o Estudo e Desenvolvimento da Acção Social,Inativo,,2000-07-31,,,Trimestral,Registo Cancelado,2001-01-23,,Viana do Castelo,Viana do Castelo,Gateira - Afife
123652,Nova Economia,"Euronotícias Publicações, S.A.",Inativo,,2000-07-31,,,Semanal,Registo Cancelado,2001-01-10,,Lisboa,Lisboa,
123653,Ganhar.Net,"Euronotícias Publicações, S.A.",Inativo,,2000-07-31,,,Mensal,Registo Cancelado,2005-11-07,,Lisboa,Lisboa,
123654,Substrato,Projecto Ficções - Associação Jovem de Artes Dramáticas,Inativo,,2000-07-31,,,Trimestral,Registo Cancelado,2006-02-02,,Setúbal,Seixal,Arrentela
123655,Interdinâmica,João José Caldeira Monsanto Fonseca,Inativo,Online,2000-07-31,Nacional,Informação Geral,Semanal,Registo Cancelado Oficiosamente,2019-06-28,www.interdinamica.pt,Lisboa,Lisboa,
123656,Revista Boutique dos Relógios,"SCK - Sociedade Comercial de Relojoaria, Ldª",Inativo,,2000-07-31,,,Quadrimestral,Registo Cancelado,2004-08-03,,Lisboa,Lisboa,
123657,Tecdirecto,"Abril-Controljornal - Editora, Ldª",Inativo,,2000-08-02,,,Diária,Registo Cancelado,2001-03-19,,Lisboa,Oeiras,
123658,Infodirecto,"Abril-Controljornal - Editora, Ldª",Inativo,,2000-08-02,,,Diária,Registo Cancelado,2001-03-19,,Lisboa,Oeiras,
123659,Webdirecto,"Abril-Controljornal - Editora, Ldª",Inativo,,2000-08-02,,,Diária,Registo Cancelado,2001-03-19,,Lisboa,Oeiras,
123660,Mapadirecto,"Abril-Controljornal - Editora, Ldª",Inativo,,2000-08-02,,,Diária,Registo Cancelado,2001-03-19,,Lisboa,Oeiras,
123661,Roteirodirecto,"Abril-Controljornal - Editora, Ldª",Inativo,,2000-08-02,,,Diária,Registo Cancelado,2001-03-19,,Lisboa,Oeiras,
123662,Okay Magazine,Maria de Jesus Casaca dos Santos Duque e Marcelina Baião Espada Souschek,Inativo,,2000-08-02,,,Mensal,Registo Cancelado,2005-12-13,,Setúbal,Barreiro,
123663,Anunciai a Boa Nova,Fraternidade Missionária Cristo-Jovem,Inativo,Papel,2000-08-02,,,Mensal,Registo Cancelado Oficiosamente,2007-09-14,,Braga,Vila Nova de Famalicão,
123664,Gazeta Duriense,"Fielpress - Edição de Jornais, Lda.",Inativo,,2000-08-03,,,Mensal,Registo Cancelado,2006-08-03,,Porto,Penafiel,
123665,Mundo Vip,"Abril-Controljornal - Editora, Ldª",Inativo,Papel,2000-08-03,,,Semanal,Registo Cancelado,2004-10-18,,Lisboa,Oeiras,
123666,O Gandarez,"Crónica Favorita - Unipessoal, lda.",Inativo,Papel,2000-08-08,Regional,Informação Geral,Quinzenal,Registo Cancelado Oficiosamente,2017-06-26,www.gandarez.com/jornal,Coimbra,Mira,
123667,www.juniornet.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-08-09,,,Semanal,Registo Cancelado,2000-12-18,www.juniornet.pt,Lisboa,Sintra,
123668,www.netjunior.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-08-09,,,Semanal,Registo Cancelado,2000-12-18,www.netjunior.pt,Lisboa,Sintra,
123669,www.junioronline.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-08-09,,,Semanal,Registo Cancelado,2000-12-18,www.junioronline.pt,Lisboa,Sintra,
123670,www.netjovem. pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-08-09,,,Semanal,Registo Cancelado,2000-12-18,www.netjovem. pt,Lisboa,Sintra,
123671,www.ciberjunior.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-08-09,,,Semanal,Registo Cancelado,2000-12-18,www.ciberjunior.pt,Lisboa,Sintra,
123672,www.ciberjovem.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-08-09,,,Semanal,Registo Cancelado,2000-12-18,www.ciberjovem.pt,Lisboa,Sintra,
123673,www.jovemsite.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-08-09,,,Semanal,Registo Cancelado,2000-12-18,www.jovemsite.pt,Lisboa,Sintra,
123674,www.jovemnet.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-08-09,,,Semanal,Registo Cancelado,2000-12-18,www.jovemnet.pt,Lisboa,Sintra,
123675,www.jovemonline.pt,"Texedinet - Consultoria  para os Negócios, Ldª",Inativo,,2000-08-09,,,Semanal,Registo Cancelado,2000-12-18,www.jovemonline.pt,Lisboa,Sintra,
123676,Caminha 2000,Maria Isabel da Conceição Reis de Sousa,Ativo,Online,2000-08-09,Regional,Informação Geral,Diária,Registo Definitivo,2023-09-21,https://www.caminha2000.com,Viana do Castelo,Caminha,Caminha
123677,Elle Deco,"RBA II Publicações, Lda.",Inativo,,2000-08-10,,,Trimestral,Registo Cancelado,2001-06-20,,Lisboa,Lisboa,
123678,Correio de Cerveira,"Editorial Regiminho, Lda",Inativo,,2000-08-10,,,Quinzenal,Registo Cancelado,2002-05-14,,Viana do Castelo,Viana do Castelo,
,O Castanheirense,Município de Castanheira de Pera,Inativo,Papel/Online,2000-08-11,Regional,Informação Geral,Mensal,Anotação Cancelada Oficiosamente,2018-11-14,www.ocastanheirense.com,Leiria,Castanheira de Pêra,Apartado 39
,Politécnica,Instituto Politécnico de Leiria,Inativo,Papel/Online,2000-08-11,Nacional,Informação Geral,Semestral,Anotação Cancelada Oficiosamente,2016-04-28,www.ipleiria.pt,Leiria,Leiria,Apartado 4133
,Setúbal Arqueológica,Assembleia Distrital de Setúbal - Museu de Arqueologia e Etnografia do Distrito de Setúbal,Inativo,Papel,2000-08-11,Regional,,Anual,Anotação Cancelada Oficiosamente,2009-01-27,,Setúbal,Setúbal,
123679,Mealhada Moderna,"BLEJ - Edições e Publicações, Lda.",Inativo,Papel,2000-08-11,Regional,Informação Geral,Semanal,Registo Cancelado,2014-10-13,,Aveiro,Mealhada,
123680,In Vivo,"Mar da Palavra - Edições , Ldª",Inativo,Papel,2000-08-11,Nacional,,Mensal,Registo Cancelado Oficiosamente,2008-08-11,,Coimbra,Coimbra,Casais do Campo
123681,Revista da Dança,Cais de Culturas - Associação,Ativo,Online,2000-08-11,Nacional,Informação Especializada,Bimestral,Registo Definitivo,2000-08-11,www.revistadadanca.com,Lisboa,Lisboa,Lisboa
,Boletim Informativo de Baguim do Monte,Junta de Freguesia de Baguim do Monte,Inativo,Papel,2000-08-21,Regional,Informação Geral,Trimestral,Anotação Cancelada,2015-05-19,,Porto,Valongo,
,Sumário,Câmara Municipal de Oeiras,Inativo,Papel,2000-08-21,Nacional,,Semestral,Anotação Cancelada Oficiosamente,2008-12-05,,Lisboa,Oeiras,
123682,Cinco Quinas,"Graficôa - Sociedade de Artes Gráficas e Publicações, Lda",Ativo,Papel/Online,2000-08-21,Regional,Informação Geral,Mensal,Registo Definitivo,2000-08-21,www.cincoquinas.net,Guarda,Sabugal,Sabugal
123683,Lisboa,"Diário de Notícias, SA",Inativo,,2000-08-22,,,Diária,Registo Cancelado,2001-01-05,,Lisboa,Lisboa,Lisboa
123684,Ozono,"Costa do Castelo - Filmes, S.A.",Inativo,Papel,2000-08-22,Nacional,,Mensal,Registo Cancelado Oficiosamente,2008-01-11,,Lisboa,Lisboa,
123685,Mega Mail,Fundação para a Computação Científica Nacional - FCCN,Inativo,,2000-08-22,,,Semestral,Registo Cancelado,2006-03-10,,Lisboa,Lisboa,
123686,Consigo,"LeverElida - Distribuição de Produtos de Limpeza e Higiene Pessoal, Ldª",Inativo,Papel,2000-08-22,Nacional,,Trimestral,Registo Cancelado Oficiosamente,2008-08-11,,Lisboa,Lisboa,Lisboa
123687,100 Segredos,"LeverElida - Distribuição de Produtos de Limpeza e Higiene Pessoal, Ldª",Inativo,,2000-08-22,,,Trimestral,Registo Cancelado,2003-12-03,,Lisboa,Lisboa,
123688,Foz do Lima,Dinora Alferes Guimarães de Sousa e Castro,Inativo,Papel,2000-08-23,Regional,Informação Geral,Quinzenal,Registo Cancelado Oficiosamente,2024-12-30,www.fozdolima.com,Viana do Castelo,Viana do Castelo,Viana do Castelo
123690,Notícias da Golegã,"Cooperativa Editora Jornal Torrejano, C.R.L.",Inativo,Papel,2000-08-24,Regional,Informação Geral,Mensal,Registo Cancelado Oficiosamente,2008-08-11,,Santarém,Golegã,
123691,Vidro,Associação Portuguesa do Vidro,Inativo,,2000-08-28,,,Trimestral,Registo Cancelado,2004-03-25,,Lisboa,Loures,Sacavém
123692,Atlético do Vale do Minho,Fernando João Folgado Alves,Inativo,,2000-08-29,,,Mensal,Registo Cancelado,2000-12-15,,Viana do Castelo,Monção,
123693,O Comércio do Vale do Minho,Fernando João Folgado Alves,Inativo,,2000-08-29,,,Quinzenal,Registo Cancelado,2001-01-23,,Viana do Castelo,Monção,
123694,Heraldo do Vale do Minho,Fernando João Folgado Alves,Inativo,,2000-08-29,,,Semanal,Registo Cancelado,2000-12-15,,Viana do Castelo,Monção,
123695,Em 60 Minutos,"Edições Expansão Económica, Ldª",Inativo,,2000-08-29,,,Mensal,Registo Cancelado,2000-12-19,,Lisboa,Lisboa,Lisboa
123696,Icon - Estilo e Substância,"Artes & Leilões - Sociedade Editorial, S.A.",Inativo,,2000-08-29,,,Semanal,Registo Cancelado,2006-03-10,,Lisboa,Lisboa,
123697,Há Tanta Ideia Perdida...,"Confraria do Pão (Alentejo), A",Inativo,Papel,2000-08-29,Regional,,Mensal,Registo Cancelado Oficiosamente,2008-08-11,,Évora,Vila Viçosa,
123698,Jornal Universitário do Porto,Núcleo de Jornalismo Académico do Porto / Jornal Universitário,Inativo,,2000-08-29,,,Mensal,Registo Cancelado Oficiosamente,2007-11-21,,Coimbra,Coimbra,
123699,Notícias de Lagos,"Páginas em Movimento, Lda",Inativo,Papel,2000-08-29,Regional,,Mensal,Registo Cancelado,2010-08-03,,Faro,Lagos,
123700,Voz da Nossa Terra,Fábrica da Igreja Paroquial de Riba de Mouro,Inativo,Papel,2000-09-05,Regional,Informação Geral,Trimestral,Registo Cancelado,2014-02-12,,Viana do Castelo,Monção,Aldeia
123701,Ideias Fixas,"Mimesis - Multimédia, Ldª",Inativo,Papel,2000-09-07,Nacional,,Trimestral,Registo Cancelado Oficiosamente,2008-01-31,,Coimbra,Coimbra,
123702,Logística XXI,"AJE - Sociedade Editorial,  Lda.",Inativo,,2000-09-13,,,Mensal,Registo Cancelado,2003-07-08,,Lisboa,Lisboa,
123703,"Arte de Bem Cozinhar, a","Impala Editores, S.A.",Inativo,,2000-09-13,,,Anual,Registo Cancelado,2002-10-28,,Lisboa,Sintra,Ranholas
123704,Tecnologias Saúde,"(Canc.2005) Letra Inicial - Edição de Publicações Periódicas, S.A.",Inativo,,2000-09-13,,,Bimestral,Registo Cancelado,2005-12-22,,Lisboa,Lisboa,
123705,Batatoon,"TVI - Televisão Independente, S.A.",Inativo,Papel,2000-09-13,Nacional,,Mensal,Registo Cancelado Oficiosamente,2009-01-27,,Lisboa,Lisboa,
123706,Maisfutebol,"MCE - Média Capital Edicões, Lda",Inativo,,2000-09-13,,,Diária,Registo Cancelado,2005-06-01,www.maisfutebol.iol.pt,Lisboa,Sintra,Barcarena
123707,Crónica do Alentejo,Juan António Rodriguez Ruiz,Inativo,,2000-09-15,,,Semanal,Registo Cancelado,2006-02-02,,Portalegre,Elvas,
123708,Vitória,Vitória Sport Clube,Inativo,,2000-09-15,,,Semanal,Registo Cancelado Oficiosamente,2007-04-18,,Braga,Guimarães,
123709,Afro Atitude,"Dois Continentes - Edições, Ldª",Inativo,,2000-09-15,,,Mensal,Registo Cancelado,2000-12-15,,Lisboa,Lisboa,
123710,Tecnologia Médica,"Loja da Imagem - Marketing, Comunicação e Gestão, Ldª",Inativo,Papel,2000-10-12,,,Anual,Registo Cancelado,2006-11-20,www.limagem6ip.pt,Lisboa,Lisboa,
123711,Jornal da Osteoporose,"JAS Farma - Comunicação, Lda.",Inativo,,2000-10-12,,,Anual,Registo Cancelado Oficiosamente,2007-05-29,,Lisboa,Lisboa,
123712,Mercado Imobiliário,"Medimobiliaria, Edições Periódicas e Multimédia, S.A.",Inativo,,2000-10-12,,,Semanal,Registo Cancelado Oficiosamente,2007-03-13,,Lisboa,Lisboa,
123713,Revista Loa,"NMeios - Edição e Publicação de Revistas, Ldª",Inativo,Papel,2000-10-12,Nacional,,Trimestral,Registo Cancelado Oficiosamente,2008-07-11,,Bragança,Bragança,Bragança
123714,Região Transmontana,Maria de Fátima Mota,Inativo,Papel/Online,2000-10-12,Regional,,Semanal,Registo Cancelado Oficiosamente,2008-06-23,www.meganet.pt/regiaotransmontana,Vila Real,Vila Real,
123719,Páginas da Vida,Fabrica da Igreja da Freguesia de Santo Estevão,Inativo,Papel,2000-10-12,Regional,,Mensal,Registo Cancelado,2010-06-09,,Vila Real,Chaves,
,Boletim de Minas,Ministério da Economia e da Inovação - Direcção-Geral de Energia e Geologia,Inativo,Online,2000-10-16,Nacional,Informação Especializada,Trimestral,Anotação Cancelada Oficiosamente,2018-10-10,www.dgeg.pt,Lisboa,Lisboa,
,Jornal do Alandroal,Câmara Municipal de Alandroal,Inativo,Papel,2000-10-16,Regional,,Trimestral,Anotação Cancelada Oficiosamente,2009-01-27,,Évora,Alandroal,Câmara Municipal do Alandroal
123715,Sobredotação,Aneis - Associação Nacional  para o Estudo e a Intervenção na Sobredotação,Inativo,,2000-10-16,,,Semestral,Registo Cancelado,2006-01-13,www.terravista.pt,Braga,Braga,
123716,Jornal S. Mamede,Grupo Paroquial de Jovens Unidos,Inativo,Papel,2000-10-16,Regional,,Bimestral,Registo Cancelado Oficiosamente,2009-09-17,,Porto,Vila do Conde,
123717,Mãe Ideal,Fernando Manuel Tito e Isabel Maria Ramos Pato e Silva Martins dos Santos,Inativo,Papel,2000-10-16,Nacional,,Mensal,Registo Cancelado Oficiosamente,2011-09-25,,Lisboa,Loures,Vale Figueira
123718,"Riomaiorense, O","Leitura Fiel - Publicações Unipessoal, Lda",Inativo,Papel,2000-10-16,Regional,Informação Geral,Anual,Registo Cancelado,2014-12-31,,Santarém,Rio Maior,
123720,Águia d' Ouro - Notícias,Célio da Silva Freitas,Inativo,,2000-10-16,,,Bimensal,Registo Cancelado,2006-08-03,,Coimbra,Coimbra,
123721,Xtrablatt,Hartmut Joachim Gerlach,Inativo,,2000-10-16,,,Mensal,Registo Cancelado,2003-04-17,,Faro,Lagos,
123723,Topo Gigio,"Abril-Controljornal - Editora, Ldª",Inativo,,2000-10-16,,,Quinzenal,Registo Cancelado,2004-10-18,,Lisboa,Oeiras,
127721,Millenium,Instituto Politécnico de Viseu,Ativo,Online,2000-10-16,Regional,Informação Especializada,Quadrimestral,Registo Definitivo,2022-02-11,http://revistas.rcaap.pt/,Viseu,Viseu,Viseu
123722,Metrojornal,"Adriano Lucas, Lda.",Inativo,Papel,2000-10-19,Regional,Informação Geral,Anual,Registo Cancelado Oficiosamente,2008-06-23,,Coimbra,Miranda do Corvo,
123724,Eurotransporte,Eduardo Sérgio de Oliveira Carvalho,Ativo,Papel,2000-11-03,Nacional,Informação Especializada,Bimestral,Registo Definitivo,2000-11-03,www.eurotransporte.pt,Lisboa,Lisboa,Lisboa
123725,Justiça de Fafe,"(Canc.2007) Notícias de Fafe, Ldª",Inativo,,2000-11-03,,,Semanal,Registo Cancelado Oficiosamente,2007-04-18,,Braga,Fafe,
123726,Alô Sobrado,Associação Social e Cultural de Sobrado,Inativo,Papel,2000-11-03,Regional,Informação Geral,Mensal,Registo Cancelado,2013-08-27,,Porto,Valongo,Sobrado
123727,Educare.pt,"Porto Editora, SA",Inativo,Online,2000-11-03,Nacional,Informação Especializada,Diária,Registo Cancelado,2022-04-04,www.educare.pt,Porto,Porto,Porto
123728,Guia Astrológico,"RBA II Publicações, Lda.",Inativo,,2000-11-03,,,Anual,Registo Cancelado,2001-07-19,,Lisboa,Lisboa,
123729,"Fiel Amigo, o",Academia do Bacalhau da Costa do Estoril,Inativo,,2000-11-03,,,Anual,Registo Cancelado,2004-03-25,,Lisboa,Cascais,Varandas de Cascais
123730,Guia de Acessórios Auto & Serviços,"Motor Press Ibérica, S.A.+ Cruz Quebrada Media, Edições e Publicações, SA",Inativo,Papel,2000-11-03,Nacional,,Anual,Registo Cancelado Oficiosamente,2008-08-11,,Lisboa,Oeiras,Dafundo
,AE,Camara Municipal de Odivelas - Departamento de Actividades Económicas,Inativo,Papel,2000-11-14,Regional,,Bimensal,Anotação Cancelada Oficiosamente,2008-10-15,,Lisboa,Odivelas,
123731,Humanidades,Associação Humanidades,Inativo,,2000-11-14,,,Trimestral,Registo Cancelado,2001-05-17,,Lisboa,Lisboa,
123732,Sekreta,"Canc- Bento & Cabral - Comunicação e Publicidade, Ldª",Inativo,Papel,2000-11-14,Nacional,,Mensal,Registo Cancelado Oficiosamente,2008-08-11,,Lisboa,Cascais,Fontainhas
123733,"Homeopata, O","Similibus - Instituto Médico Homeopático, Ldª",Inativo,Papel,2000-11-14,Nacional,,Mensal,Registo Cancelado Oficiosamente,2008-10-10,,Lisboa,Lisboa,
123734,Prática,"Média Capital - Digital, S.A.",Inativo,,2000-11-14,,,Diária,Registo Cancelado,2004-09-30,www.pratica.iol.pt,Portalegre,Campo Maior,Queluz de Baixo
123735,Arqueologia,Grupo de Estudos Arqueológicos do Porto,Inativo,,2000-11-23,,,Anual,Registo Cancelado,2005-12-13,,Coimbra,Coimbra,
123736,Net.Business,"(Canc.2005) Editora Comunicar com Letras, Ldª",Inativo,,2000-11-23,,,Bimensal,Registo Cancelado,2001-05-28,,Lisboa,Lisboa,
123737,Especial Custom,"Motor Press Ibérica, S.A.+ Cruz Quebrada Media, Edições e Publicações, SA",Inativo,Papel,2000-11-23,Nacional,,Anual,Registo Cancelado,2011-12-27,,Lisboa,Oeiras,Cruz Quebrada
123738,Olá Porto,"Tvtel Grande Porto - Comunicações, S.A.",Inativo,,2000-11-23,,,Diária,Registo Cancelado,2006-03-10,www.olaporto.com,Coimbra,Coimbra,
123739,Software & Serviços,"(Canc.2005) Editora Comunicar com Letras, Ldª",Inativo,,2000-11-23,,,Bimestral,Registo Cancelado,2005-10-24,,Lisboa,Lisboa,
123740,Praça Pública,"COM+Comunicação, Lda.",Ativo,Papel/Online,2000-11-29,Regional,Informação Geral,Quinzenal,Registo Definitivo,2000-11-29,www.pracapublica.com,Aveiro,Ovar,Ovar
123748,Oráculo,"Devir Livraria, Ldª",Inativo,Papel,2000-12-05,Nacional,,Mensal,Registo Cancelado Oficiosamente,2008-10-10,,Lisboa,Lisboa,Edº 3 - Páteo Traseiro
123749,Jornal de Valongo,Samuel Vicente Soares Barros,Inativo,Papel,2000-12-05,,,Mensal,Registo Cancelado Oficiosamente,2007-10-15,,Coimbra,Coimbra,Apartado 145
123750,Jornal de Gondomar,"Empresa Jornalística Notícias de Valongo, Lda.",Inativo,Papel,2000-12-05,Regional,,Mensal,Registo Cancelado Oficiosamente,2009-01-16,,Porto,Valongo,Apartado 145
123741,Atitudes,Carlos Eduardo Ribeiro Neves Ferrão,Inativo,,2000-12-15,,,Mensal,Registo Cancelado,2004-01-07,,Lisboa,Lisboa,
123742,Dinheiro Digital,"Caneta Electrónica - Edições Multimédia, SA",Inativo,,2000-12-15,,,Diária,Registo Cancelado Oficiosamente,2007-07-19,www.dinheirodigital.com,Lisboa,Lisboa,
